Classifier,Fold,Repeat,train_auc,train_f1,val_auc,val_mcc,val_kappa,val_f1_binary,val_f1_macro,val_accuracy,val_sensitivity,val_specificity,val_ppv,val_npv,val_balanced_accuracy,per_class_precision,per_class_recall,per_class_f1,per_class_accuracy
Gradient Boosting,14,3,1.0,1.0,0.7318087318087318,0.36274223848613435,0.3597560975609757,0.6428571428571429,0.6785714285714286,0.6825396825396826,0.6923076923076923,0.6756756756756757,0.6,0.7575757575757576,0.683991683991684,"[0.7575757575757576, 0.6]","[0.6756756756756757, 0.6923076923076923]","[0.7142857142857143, 0.6428571428571429]","[0.6756756756756757, 0.6923076923076923]"
Gradient Boosting,15,3,1.0,1.0,0.892094017094017,0.569482509471796,0.5527192008879023,0.7111111111111111,0.7732770745428974,0.7903225806451613,0.6153846153846154,0.9166666666666666,0.8421052631578947,0.7674418604651163,0.766025641025641,"[0.7674418604651163, 0.8421052631578947]","[0.9166666666666666, 0.6153846153846154]","[0.8354430379746836, 0.7111111111111111]","[0.9166666666666666, 0.6153846153846154]"
Gradient Boosting,16,4,1.0,1.0,0.8292181069958847,0.4136980113860187,0.4035874439461883,0.6885245901639344,0.6981084489281211,0.6984126984126984,0.7777777777777778,0.6388888888888888,0.6176470588235294,0.7931034482758621,0.7083333333333333,"[0.7931034482758621, 0.6176470588235294]","[0.6388888888888888, 0.7777777777777778]","[0.7076923076923077, 0.6885245901639344]","[0.6388888888888888, 0.7777777777777778]"
Gradient Boosting,17,4,1.0,1.0,0.7592592592592592,0.4092455058494485,0.4056603773584906,0.64,0.7015789473684211,0.7142857142857143,0.5925925925925926,0.8055555555555556,0.6956521739130435,0.725,0.6990740740740741,"[0.725, 0.6956521739130435]","[0.8055555555555556, 0.5925925925925926]","[0.7631578947368421, 0.64]","[0.8055555555555556, 0.5925925925925926]"
Gradient Boosting,18,4,1.0,1.0,0.8118503118503119,0.4358152340106846,0.43363299841353786,0.6530612244897959,0.7161410018552876,0.7301587301587301,0.6153846153846154,0.8108108108108109,0.6956521739130435,0.75,0.7130977130977132,"[0.75, 0.6956521739130435]","[0.8108108108108109, 0.6153846153846154]","[0.7792207792207793, 0.6530612244897959]","[0.8108108108108109, 0.6153846153846154]"
Gradient Boosting,19,4,1.0,1.0,0.9542619542619543,0.8062117663322299,0.798936170212766,0.875,0.8990384615384616,0.9047619047619048,0.8076923076923077,0.972972972972973,0.9545454545454546,0.8780487804878049,0.8903326403326404,"[0.8780487804878049, 0.9545454545454546]","[0.972972972972973, 0.8076923076923077]","[0.9230769230769231, 0.875]","[0.972972972972973, 0.8076923076923077]"
Gradient Boosting,20,4,1.0,1.0,0.7243589743589743,0.2796710598995068,0.2790697674418604,0.5925925925925926,0.6391534391534391,0.6451612903225806,0.6153846153846154,0.6666666666666666,0.5714285714285714,0.7058823529411765,0.641025641025641,"[0.7058823529411765, 0.5714285714285714]","[0.6666666666666666, 0.6153846153846154]","[0.6857142857142857, 0.5925925925925926]","[0.6666666666666666, 0.6153846153846154]"
Gradient Boosting,21,5,1.0,1.0,0.7613168724279835,0.3164468361962245,0.3162790697674419,0.6037735849056604,0.658051176014474,0.6666666666666666,0.5925925925925926,0.7222222222222222,0.6153846153846154,0.7027027027027027,0.6574074074074074,"[0.7027027027027027, 0.6153846153846154]","[0.7222222222222222, 0.5925925925925926]","[0.7123287671232876, 0.6037735849056604]","[0.7222222222222222, 0.5925925925925926]"
Gradient Boosting,22,5,1.0,1.0,0.9094650205761317,0.6416236526819376,0.6384976525821596,0.7843137254901961,0.8188235294117647,0.8253968253968254,0.7407407407407407,0.8888888888888888,0.8333333333333334,0.8205128205128205,0.8148148148148148,"[0.8205128205128205, 0.8333333333333334]","[0.8888888888888888, 0.7407407407407407]","[0.8533333333333334, 0.7843137254901961]","[0.8888888888888888, 0.7407407407407407]"
Gradient Boosting,23,5,1.0,1.0,0.7515592515592515,0.368848502930994,0.3670015864621894,0.6122448979591837,0.6827458256029685,0.6984126984126984,0.5769230769230769,0.7837837837837838,0.6521739130434783,0.725,0.6803534303534303,"[0.725, 0.6521739130434783]","[0.7837837837837838, 0.5769230769230769]","[0.7532467532467533, 0.6122448979591837]","[0.7837837837837838, 0.5769230769230769]"
Gradient Boosting,24,5,1.0,1.0,0.8045738045738046,0.38606626269223143,0.37375745526838966,0.6666666666666666,0.6818181818181819,0.6825396825396826,0.7692307692307693,0.6216216216216216,0.5882352941176471,0.7931034482758621,0.6954261954261954,"[0.7931034482758621, 0.5882352941176471]","[0.6216216216216216, 0.7692307692307693]","[0.696969696969697, 0.6666666666666666]","[0.6216216216216216, 0.7692307692307693]"
Gradient Boosting,25,5,1.0,1.0,0.8023504273504274,0.3675507517249218,0.36734693877551017,0.6274509803921569,0.6835885038947085,0.6935483870967742,0.6153846153846154,0.75,0.64,0.7297297297297297,0.6826923076923077,"[0.7297297297297297, 0.64]","[0.75, 0.6153846153846154]","[0.7397260273972602, 0.6274509803921569]","[0.75, 0.6153846153846154]"
Gradient Boosting,26,6,1.0,1.0,0.8096707818930041,0.5046083923495819,0.49549549549549554,0.7333333333333333,0.7454545454545454,0.746031746031746,0.8148148148148148,0.6944444444444444,0.6666666666666666,0.8333333333333334,0.7546296296296295,"[0.8333333333333334, 0.6666666666666666]","[0.6944444444444444, 0.8148148148148148]","[0.7575757575757576, 0.7333333333333333]","[0.6944444444444444, 0.8148148148148148]"
Gradient Boosting,27,6,1.0,1.0,0.888888888888889,0.5767098360815943,0.5687203791469195,0.7346938775510204,0.7829313543599259,0.7936507936507936,0.6666666666666666,0.8888888888888888,0.8181818181818182,0.7804878048780488,0.7777777777777777,"[0.7804878048780488, 0.8181818181818182]","[0.8888888888888888, 0.6666666666666666]","[0.8311688311688312, 0.7346938775510204]","[0.8888888888888888, 0.6666666666666666]"
Gradient Boosting,28,6,1.0,1.0,0.6528066528066528,0.2796257796257796,0.2796257796257796,0.5769230769230769,0.6398128898128899,0.6507936507936508,0.5769230769230769,0.7027027027027027,0.5769230769230769,0.7027027027027027,0.6398128898128899,"[0.7027027027027027, 0.5769230769230769]","[0.7027027027027027, 0.5769230769230769]","[0.7027027027027027, 0.5769230769230769]","[0.7027027027027027, 0.5769230769230769]"
Gradient Boosting,29,6,1.0,1.0,0.7941787941787941,0.4672530752693792,0.45748116254036597,0.6521739130434783,0.7260869565217392,0.746031746031746,0.5769230769230769,0.8648648648648649,0.75,0.7441860465116279,0.7208939708939709,"[0.7441860465116279, 0.75]","[0.8648648648648649, 0.5769230769230769]","[0.8, 0.6521739130434783]","[0.8648648648648649, 0.5769230769230769]"
Gradient Boosting,30,6,1.0,1.0,0.8247863247863249,0.39446072282200906,0.3908296943231441,0.625,0.694078947368421,0.7096774193548387,0.5769230769230769,0.8055555555555556,0.6818181818181818,0.725,0.6912393162393162,"[0.725, 0.6818181818181818]","[0.8055555555555556, 0.5769230769230769]","[0.7631578947368421, 0.625]","[0.8055555555555556, 0.5769230769230769]"
Gradient Boosting,31,7,1.0,1.0,0.7973251028806584,0.44214420766255563,0.4360189573459716,0.6530612244897959,0.7161410018552876,0.7301587301587301,0.5925925925925926,0.8333333333333334,0.7272727272727273,0.7317073170731707,0.712962962962963,"[0.7317073170731707, 0.7272727272727273]","[0.8333333333333334, 0.5925925925925926]","[0.7792207792207793, 0.6530612244897959]","[0.8333333333333334, 0.5925925925925926]"
Gradient Boosting,32,7,1.0,1.0,0.7808641975308641,0.44674847462996403,0.44651162790697674,0.6792452830188679,0.7231842853450503,0.7301587301587301,0.6666666666666666,0.7777777777777778,0.6923076923076923,0.7567567567567568,0.7222222222222222,"[0.7567567567567568, 0.6923076923076923]","[0.7777777777777778, 0.6666666666666666]","[0.7671232876712328, 0.6792452830188679]","[0.7777777777777778, 0.6666666666666666]"
Gradient Boosting,33,7,1.0,1.0,0.7952182952182952,0.40467443029011024,0.40378548895899047,0.64,0.7015789473684211,0.7142857142857143,0.6153846153846154,0.7837837837837838,0.6666666666666666,0.7435897435897436,0.6995841995841996,"[0.7435897435897436, 0.6666666666666666]","[0.7837837837837838, 0.6153846153846154]","[0.7631578947368421, 0.64]","[0.7837837837837838, 0.6153846153846154]"
Gradient Boosting,34,7,1.0,1.0,0.8232848232848233,0.5118992938468337,0.5116279069767442,0.7169811320754716,0.7557508400103385,0.7619047619047619,0.7307692307692307,0.7837837837837838,0.7037037037037037,0.8055555555555556,0.7572765072765073,"[0.8055555555555556, 0.7037037037037037]","[0.7837837837837838, 0.7307692307692307]","[0.7945205479452054, 0.7169811320754716]","[0.7837837837837838, 0.7307692307692307]"
Gradient Boosting,35,7,1.0,1.0,0.8151709401709403,0.462387717508155,0.45253863134657835,0.6521739130434783,0.7235228539576366,0.7419354838709677,0.5769230769230769,0.8611111111111112,0.75,0.7380952380952381,0.719017094017094,"[0.7380952380952381, 0.75]","[0.8611111111111112, 0.5769230769230769]","[0.7948717948717948, 0.6521739130434783]","[0.8611111111111112, 0.5769230769230769]"
Gradient Boosting,36,8,1.0,1.0,0.8137860082304527,0.34653675028522674,0.3457943925233644,0.6153846153846154,0.6725571725571726,0.6825396825396826,0.5925925925925926,0.75,0.64,0.7105263157894737,0.6712962962962963,"[0.7105263157894737, 0.64]","[0.75, 0.5925925925925926]","[0.7297297297297297, 0.6153846153846154]","[0.75, 0.5925925925925926]"
Gradient Boosting,37,8,1.0,1.0,0.815843621399177,0.4776587639066639,0.47663551401869153,0.6923076923076923,0.738045738045738,0.746031746031746,0.6666666666666666,0.8055555555555556,0.72,0.7631578947368421,0.7361111111111112,"[0.7631578947368421, 0.72]","[0.8055555555555556, 0.6666666666666666]","[0.7837837837837838, 0.6923076923076923]","[0.8055555555555556, 0.6666666666666666]"
Gradient Boosting,38,8,1.0,1.0,0.7754677754677755,0.37448436300234883,0.37428123366440147,0.6274509803921569,0.6870588235294117,0.6984126984126984,0.6153846153846154,0.7567567567567568,0.64,0.7368421052631579,0.6860706860706861,"[0.7368421052631579, 0.64]","[0.7567567567567568, 0.6153846153846154]","[0.7466666666666667, 0.6274509803921569]","[0.7567567567567568, 0.6153846153846154]"
Gradient Boosting,39,8,1.0,1.0,0.7141372141372141,0.2608000817123053,0.25958099131323453,0.5818181818181818,0.6289372599231754,0.6349206349206349,0.6153846153846154,0.6486486486486487,0.5517241379310345,0.7058823529411765,0.632016632016632,"[0.7058823529411765, 0.5517241379310345]","[0.6486486486486487, 0.6153846153846154]","[0.676056338028169, 0.5818181818181818]","[0.6486486486486487, 0.6153846153846154]"
Gradient Boosting,40,8,1.0,1.0,0.8600427350427351,0.5996176682088263,0.5982721382289418,0.76,0.798918918918919,0.8064516129032258,0.7307692307692307,0.8611111111111112,0.7916666666666666,0.8157894736842105,0.795940170940171,"[0.8157894736842105, 0.7916666666666666]","[0.8611111111111112, 0.7307692307692307]","[0.8378378378378378, 0.76]","[0.8611111111111112, 0.7307692307692307]"
Gradient Boosting,41,9,1.0,1.0,0.8323045267489712,0.5172935265326569,0.49275362318840576,0.6666666666666666,0.7407407407407407,0.7619047619047619,0.5555555555555556,0.9166666666666666,0.8333333333333334,0.7333333333333333,0.7361111111111112,"[0.7333333333333333, 0.8333333333333334]","[0.9166666666666666, 0.5555555555555556]","[0.8148148148148148, 0.6666666666666666]","[0.9166666666666666, 0.5555555555555556]"
Gradient Boosting,42,9,1.0,1.0,0.7839506172839505,0.4228913005279302,0.42201834862385323,0.6785714285714286,0.7107142857142857,0.7142857142857143,0.7037037037037037,0.7222222222222222,0.6551724137931034,0.7647058823529411,0.712962962962963,"[0.7647058823529411, 0.6551724137931034]","[0.7222222222222222, 0.7037037037037037]","[0.7428571428571429, 0.6785714285714286]","[0.7222222222222222, 0.7037037037037037]"
Gradient Boosting,43,9,1.0,1.0,0.7141372141372141,0.19019948710965318,0.186221743810549,0.4782608695652174,0.5891304347826087,0.6190476190476191,0.4230769230769231,0.7567567567567568,0.55,0.6511627906976745,0.58991683991684,"[0.6511627906976745, 0.55]","[0.7567567567567568, 0.4230769230769231]","[0.7, 0.4782608695652174]","[0.7567567567567568, 0.4230769230769231]"
Gradient Boosting,44,9,1.0,1.0,0.7681912681912682,0.29637448918190956,0.2921348314606741,0.5531914893617021,0.6436843522757878,0.6666666666666666,0.5,0.7837837837837838,0.6190476190476191,0.6904761904761905,0.6418918918918919,"[0.6904761904761905, 0.6190476190476191]","[0.7837837837837838, 0.5]","[0.7341772151898734, 0.5531914893617021]","[0.7837837837837838, 0.5]"
Gradient Boosting,45,9,1.0,1.0,0.8643162393162394,0.5363247863247863,0.5363247863247864,0.7307692307692307,0.7681623931623931,0.7741935483870968,0.7307692307692307,0.8055555555555556,0.7307692307692307,0.8055555555555556,0.7681623931623931,"[0.8055555555555556, 0.7307692307692307]","[0.8055555555555556, 0.7307692307692307]","[0.8055555555555556, 0.7307692307692307]","[0.8055555555555556, 0.7307692307692307]"
Gradient Boosting,46,10,1.0,1.0,0.7962962962962963,0.4758668672668006,0.4716981132075472,0.68,0.7347368421052631,0.746031746031746,0.6296296296296297,0.8333333333333334,0.7391304347826086,0.75,0.7314814814814815,"[0.75, 0.7391304347826086]","[0.8333333333333334, 0.6296296296296297]","[0.7894736842105263, 0.68]","[0.8333333333333334, 0.6296296296296297]"
Gradient Boosting,47,10,1.0,1.0,0.8858024691358024,0.5315957919524057,0.5248868778280542,0.7457627118644068,0.7609410574247407,0.7619047619047619,0.8148148148148148,0.7222222222222222,0.6875,0.8387096774193549,0.7685185185185185,"[0.8387096774193549, 0.6875]","[0.7222222222222222, 0.8148148148148148]","[0.7761194029850746, 0.7457627118644068]","[0.7222222222222222, 0.8148148148148148]"
Gradient Boosting,48,10,1.0,1.0,0.8035343035343036,0.5118992938468337,0.5116279069767442,0.7169811320754716,0.7557508400103385,0.7619047619047619,0.7307692307692307,0.7837837837837838,0.7037037037037037,0.8055555555555556,0.7572765072765073,"[0.8055555555555556, 0.7037037037037037]","[0.7837837837837838, 0.7307692307692307]","[0.7945205479452054, 0.7169811320754716]","[0.7837837837837838, 0.7307692307692307]"
Gradient Boosting,49,10,1.0,1.0,0.659043659043659,0.12093609006972168,0.11840688912809483,0.43478260869565216,0.5548913043478261,0.5873015873015873,0.38461538461538464,0.7297297297297297,0.5,0.627906976744186,0.5571725571725572,"[0.627906976744186, 0.5]","[0.7297297297297297, 0.38461538461538464]","[0.675, 0.43478260869565216]","[0.7297297297297297, 0.38461538461538464]"
Gradient Boosting,50,10,1.0,1.0,0.8985042735042735,0.6329856254359926,0.6297502714440826,0.7755102040816326,0.8144217687074831,0.8225806451612904,0.7307692307692307,0.8888888888888888,0.8260869565217391,0.8205128205128205,0.8098290598290598,"[0.8205128205128205, 0.8260869565217391]","[0.8888888888888888, 0.7307692307692307]","[0.8533333333333334, 0.7755102040816326]","[0.8888888888888888, 0.7307692307692307]"
KNN,1,1,0.8889758643183301,0.7549019607843137,0.7746913580246912,0.4758668672668006,0.4716981132075472,0.68,0.7347368421052631,0.746031746031746,0.6296296296296297,0.8333333333333334,0.7391304347826086,0.75,0.7314814814814815,"[0.75, 0.7391304347826086]","[0.8333333333333334, 0.6296296296296297]","[0.7894736842105263, 0.68]","[0.8333333333333334, 0.6296296296296297]"
KNN,2,1,0.8816373124592303,0.7708333333333334,0.8034979423868313,0.4758668672668006,0.4716981132075472,0.68,0.7347368421052631,0.746031746031746,0.6296296296296297,0.8333333333333334,0.7391304347826086,0.75,0.7314814814814815,"[0.75, 0.7391304347826086]","[0.8333333333333334, 0.6296296296296297]","[0.7894736842105263, 0.68]","[0.8333333333333334, 0.6296296296296297]"
KNN,3,1,0.8790500975927131,0.7902439024390244,0.7884615384615385,0.4106029106029106,0.41060291060291065,0.6538461538461539,0.7053014553014554,0.7142857142857143,0.6538461538461539,0.7567567567567568,0.6538461538461539,0.7567567567567568,0.7053014553014554,"[0.7567567567567568, 0.6538461538461539]","[0.7567567567567568, 0.6538461538461539]","[0.7567567567567568, 0.6538461538461539]","[0.7567567567567568, 0.6538461538461539]"
KNN,4,1,0.9091086532205594,0.7604166666666666,0.6647609147609148,0.15165203192774065,0.14726583649160796,0.4444444444444444,0.5679012345679012,0.6031746031746031,0.38461538461538464,0.7567567567567568,0.5263157894736842,0.6363636363636364,0.5706860706860707,"[0.6363636363636364, 0.5263157894736842]","[0.7567567567567568, 0.38461538461538464]","[0.691358024691358, 0.4444444444444444]","[0.7567567567567568, 0.38461538461538464]"
